"BehaviorSpace results (NetLogo 6.3.0)"
"farming_climate_change.nlogo"
"RCP-experiment-single-org"
"11/25/2024 11:31:33:580 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","64","0","64"
"[run number]","max-alt-cost-coeff","SLRrate","green-org","starting-temp","look-ahead-blue","dev-discount-red","time-btw-buy-blue","blue-org","run-time","profit-threshold-red","sell-bonus-red","dev-discount-blue","time-btw-buy-red","dev-discount-green","max-base-cost","time-btw-buy-green","look-ahead-green","profit-threshold-blue","profit-threshold-green","look-ahead-red","max-altitude","sell-bonus-blue","sell-bonus-green","red-org","min-base-cost","[step]","sum [money] of farm-orgs with [org-color = red]","sum [farm-agri-output] of farms with [color = red]","farm-coordinates","current-step"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","213","631905.9564993784","640.9186986492344","[[42 1] [49 22] [40 32] [48 62] [27 20] [55 11] [53 18] [50 58] [44 17] [38 62] [26 54] [46 62] [58 37] [50 35] [50 54]]","213"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","214","638312.6719627029","640.6715463324459","[[53 18] [49 22] [50 58] [27 20] [42 1] [38 62] [58 37] [46 62] [44 17] [50 35] [48 62] [55 11] [26 54] [50 54] [40 32]]","214"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","215","644716.9160843331","640.42441216302","[[40 32] [42 1] [50 35] [49 22] [44 17] [50 58] [55 11] [46 62] [50 54] [48 62] [58 37] [53 18] [26 54] [27 20] [38 62]]","215"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","216","651118.6890456611","640.1772961328044","[[50 35] [49 22] [26 54] [53 18] [50 58] [46 62] [55 11] [38 62] [42 1] [40 32] [58 37] [27 20] [50 54] [44 17] [48 62]]","216"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","217","657517.9910279976","639.9301982336485","[[38 62] [50 35] [48 62] [27 20] [46 62] [58 37] [42 1] [44 17] [53 18] [40 32] [26 54] [50 58] [50 54] [55 11] [49 22]]","217"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","218","663914.8222125716","639.6831184574041","[[40 32] [44 17] [53 18] [49 22] [27 20] [48 62] [50 54] [58 37] [42 1] [55 11] [38 62] [46 62] [50 35] [26 54] [50 58]]","218"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","219","670309.1827805309","639.4360567959246","[[27 20] [58 37] [53 18] [50 35] [48 62] [38 62] [26 54] [55 11] [40 32] [44 17] [50 54] [49 22] [46 62] [50 58] [42 1]]","219"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","220","676701.0729129416","639.1890132410649","[[58 37] [27 20] [53 18] [44 17] [40 32] [55 11] [50 58] [48 62] [50 35] [49 22] [26 54] [42 1] [46 62] [50 54] [38 62]]","220"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","221","683090.4927907884","638.9419877846825","[[26 54] [50 35] [42 1] [44 17] [55 11] [58 37] [48 62] [40 32] [50 54] [27 20] [50 58] [38 62] [53 18] [46 62] [49 22]]","221"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","222","689477.4425949748","638.6949804186362","[[50 54] [46 62] [38 62] [53 18] [48 62] [42 1] [58 37] [50 58] [49 22] [26 54] [55 11] [27 20] [44 17] [40 32] [50 35]]","222"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","223","695861.9225063226","638.4479911347869","[[49 22] [46 62] [50 54] [27 20] [50 58] [58 37] [48 62] [38 62] [53 18] [42 1] [26 54] [55 11] [50 35] [40 32] [44 17]]","223"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","224","702243.9327055726","638.2010199249976","[[27 20] [50 58] [55 11] [50 35] [53 18] [49 22] [44 17] [46 62] [26 54] [42 1] [40 32] [58 37] [50 54] [48 62] [38 62]]","224"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","225","708623.4733733839","637.9540667811325","[[50 35] [58 37] [46 62] [48 62] [53 18] [40 32] [26 54] [49 22] [44 17] [42 1] [55 11] [38 62] [27 20] [50 54] [50 58]]","225"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","226","708064.9375703345","691.5278036368971","[[46 52] [44 17] [48 62] [58 37] [53 18] [49 22] [26 54] [40 32] [50 54] [50 35] [55 11] [27 20] [42 1] [46 62] [38 62] [50 58]]","226"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","227","714977.5538654086","691.2616295074063","[[38 62] [27 20] [40 32] [58 37] [55 11] [53 18] [46 62] [50 54] [26 54] [50 35] [49 22] [48 62] [44 17] [50 58] [46 52] [42 1]]","227"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","228","721887.5086150342","690.9954749625468","[[26 54] [42 1] [48 62] [55 11] [46 52] [50 58] [27 20] [58 37] [46 62] [40 32] [44 17] [50 35] [49 22] [53 18] [50 54] [38 62]]","228"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","229","728794.8020149694","690.7293399935218","[[46 52] [38 62] [27 20] [53 18] [50 54] [50 58] [26 54] [58 37] [42 1] [40 32] [49 22] [55 11] [44 17] [48 62] [46 62] [50 35]]","229"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","230","735699.4342608848","690.4632245915361","[[40 32] [46 62] [58 37] [49 22] [46 52] [55 11] [50 35] [27 20] [53 18] [50 58] [48 62] [42 1] [50 54] [38 62] [26 54] [44 17]]","230"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","231","742601.4055483628","690.197128747797","[[53 18] [49 22] [42 1] [50 35] [46 62] [40 32] [50 54] [38 62] [27 20] [55 11] [50 58] [58 37] [26 54] [44 17] [48 62] [46 52]]","231"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","232","749500.7160728979","689.931052453514","[[55 11] [49 22] [48 62] [50 58] [40 32] [53 18] [46 62] [50 54] [26 54] [58 37] [50 35] [38 62] [44 17] [46 52] [27 20] [42 1]]","232"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","233","756397.3660298969","689.664995699898","[[27 20] [46 52] [48 62] [58 37] [49 22] [44 17] [50 58] [42 1] [55 11] [53 18] [50 35] [50 54] [46 62] [26 54] [40 32] [38 62]]","233"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","234","763291.3556146785","689.3989584781618","[[58 37] [40 32] [38 62] [50 35] [27 20] [50 58] [48 62] [49 22] [46 52] [50 54] [44 17] [53 18] [46 62] [42 1] [55 11] [26 54]]","234"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","235","770182.6850224737","689.132940779521","[[40 32] [46 52] [46 62] [49 22] [50 54] [58 37] [50 35] [26 54] [53 18] [38 62] [55 11] [42 1] [44 17] [27 20] [48 62] [50 58]]","235"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","236","777071.3544484256","688.8669425951932","[[50 35] [58 37] [50 54] [42 1] [46 52] [53 18] [55 11] [49 22] [40 32] [26 54] [44 17] [48 62] [38 62] [50 58] [46 62] [27 20]]","236"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","237","783957.3640875896","688.6009639163971","[[44 17] [50 54] [55 11] [26 54] [27 20] [49 22] [48 62] [50 58] [46 52] [46 62] [50 35] [40 32] [38 62] [58 37] [53 18] [42 1]]","237"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","238","790840.7141349331","688.3350047343545","[[55 11] [50 58] [58 37] [48 62] [49 22] [53 18] [50 54] [40 32] [46 52] [46 62] [38 62] [26 54] [42 1] [27 20] [44 17] [50 35]]","238"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","239","797721.404785336","688.0690650402883","[[27 20] [46 52] [42 1] [44 17] [50 58] [26 54] [46 62] [38 62] [40 32] [53 18] [50 35] [48 62] [55 11] [49 22] [58 37] [50 54]]","239"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","240","804599.4362335902","687.8031448254242","[[50 54] [42 1] [46 62] [58 37] [50 35] [26 54] [38 62] [50 58] [44 17] [40 32] [48 62] [46 52] [53 18] [27 20] [55 11] [49 22]]","240"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","241","805683.3724610668","739.2437903391015","[[40 32] [50 58] [50 35] [27 20] [38 62] [46 52] [46 62] [26 54] [50 54] [42 1] [44 17] [48 62] [60 16] [49 22] [58 37] [55 11] [53 18]]","241"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","242","813072.9626529848","738.9590191918016","[[50 58] [50 35] [50 54] [49 22] [46 52] [42 1] [53 18] [46 62] [55 11] [58 37] [40 32] [48 62] [44 17] [38 62] [26 54] [27 20] [60 16]]","242"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","243","820459.7053427007","738.6742689715877","[[50 54] [40 32] [48 62] [55 11] [58 37] [46 62] [50 58] [53 18] [27 20] [46 52] [26 54] [44 17] [60 16] [50 35] [49 22] [38 62] [42 1]]","243"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","244","827843.6007393912","738.3895396690424","[[26 54] [58 37] [38 62] [50 35] [60 16] [55 11] [50 58] [46 52] [27 20] [46 62] [40 32] [44 17] [48 62] [49 22] [50 54] [42 1] [53 18]]","244"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","245","835224.6490521387","738.1048312747507","[[60 16] [38 62] [49 22] [42 1] [50 58] [46 52] [50 35] [50 54] [26 54] [40 32] [48 62] [46 62] [44 17] [53 18] [55 11] [58 37] [27 20]]","245"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","246","842602.8504899316","737.8201437792997","[[58 37] [50 35] [50 58] [42 1] [44 17] [55 11] [53 18] [38 62] [46 62] [27 20] [60 16] [40 32] [50 54] [26 54] [48 62] [49 22] [46 52]]","246"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","247","849978.2052616645","737.5354771732782","[[42 1] [60 16] [49 22] [46 62] [50 58] [53 18] [55 11] [27 20] [40 32] [44 17] [38 62] [26 54] [50 35] [48 62] [50 54] [46 52] [58 37]]","247"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","248","857350.7135761372","737.2508314472783","[[27 20] [40 32] [50 35] [44 17] [42 1] [38 62] [58 37] [60 16] [46 62] [53 18] [48 62] [49 22] [50 54] [46 52] [26 54] [50 58] [55 11]]","248"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","249","864720.3756420561","736.9662065918931","[[40 32] [50 58] [49 22] [38 62] [58 37] [50 54] [53 18] [48 62] [55 11] [46 52] [44 17] [42 1] [50 35] [27 20] [26 54] [60 16] [46 62]]","249"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","250","872087.1916680333","736.6816025977188","[[50 35] [55 11] [48 62] [60 16] [49 22] [26 54] [50 58] [40 32] [42 1] [53 18] [58 37] [50 54] [46 62] [38 62] [27 20] [46 52] [44 17]]","250"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","251","879451.1618625867","736.3970194553531","[[60 16] [46 62] [50 58] [48 62] [46 52] [27 20] [42 1] [26 54] [55 11] [50 35] [58 37] [38 62] [44 17] [53 18] [49 22] [50 54] [40 32]]","251"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","252","886812.2864341408","736.1124571553963","[[46 52] [49 22] [42 1] [40 32] [58 37] [50 58] [53 18] [48 62] [38 62] [60 16] [55 11] [50 54] [27 20] [44 17] [46 62] [50 35] [26 54]]","252"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","253","894170.5655910253","735.827915688451","[[55 11] [46 52] [48 62] [26 54] [50 54] [27 20] [42 1] [44 17] [38 62] [53 18] [46 62] [50 58] [60 16] [50 35] [40 32] [58 37] [49 22]]","253"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","254","901525.9995414765","735.5433950451215","[[26 54] [46 62] [44 17] [40 32] [50 58] [50 35] [60 16] [53 18] [38 62] [50 54] [55 11] [46 52] [42 1] [58 37] [49 22] [48 62] [27 20]]","254"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","255","908878.5884936366","735.258895216015","[[38 62] [27 20] [50 54] [50 58] [48 62] [44 17] [42 1] [50 35] [60 16] [46 62] [55 11] [46 52] [53 18] [26 54] [40 32] [58 37] [49 22]]","255"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","256","908418.2547088873","788.7731479632561","[[44 17] [58 37] [40 32] [46 52] [26 54] [27 20] [55 11] [48 62] [42 1] [49 22] [50 35] [50 58] [54 61] [38 62] [60 16] [53 18] [46 62] [50 54]]","256"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","257","916302.9628002476","788.4708091360295","[[27 20] [38 62] [48 62] [55 11] [46 62] [60 16] [44 17] [54 61] [58 37] [50 58] [42 1] [26 54] [50 35] [53 18] [40 32] [50 54] [46 52] [49 22]]","257"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","258","924184.6477269415","788.1684926693854","[[38 62] [50 35] [42 1] [55 11] [50 58] [49 22] [44 17] [26 54] [46 52] [53 18] [27 20] [54 61] [48 62] [58 37] [40 32] [60 16] [46 62] [50 54]]","258"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","259","932063.3097124746","787.8661985533091","[[50 58] [55 11] [46 62] [42 1] [48 62] [27 20] [49 22] [50 35] [44 17] [54 61] [58 37] [38 62] [26 54] [40 32] [60 16] [53 18] [46 52] [50 54]]","259"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","260","939938.9489802525","787.5639267777894","[[46 62] [50 58] [50 35] [26 54] [46 52] [40 32] [44 17] [60 16] [27 20] [42 1] [58 37] [49 22] [48 62] [53 18] [38 62] [54 61] [55 11] [50 54]]","260"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","261","947811.5657535807","787.2616773328158","[[46 62] [26 54] [50 54] [58 37] [50 58] [48 62] [44 17] [27 20] [55 11] [60 16] [40 32] [49 22] [38 62] [50 35] [42 1] [46 52] [54 61] [53 18]]","261"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","262","955681.1602556645","786.9594502083811","[[38 62] [40 32] [50 58] [42 1] [60 16] [46 52] [46 62] [50 35] [44 17] [26 54] [27 20] [48 62] [50 54] [53 18] [49 22] [55 11] [58 37] [54 61]]","262"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","263","963547.7327096093","786.6572453944805","[[49 22] [42 1] [50 58] [55 11] [58 37] [53 18] [27 20] [50 54] [60 16] [48 62] [54 61] [40 32] [26 54] [46 52] [38 62] [46 62] [50 35] [44 17]]","263"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","264","971411.2833384204","786.3550628811104","[[48 62] [44 17] [50 54] [40 32] [46 62] [49 22] [50 58] [60 16] [54 61] [42 1] [38 62] [46 52] [55 11] [26 54] [50 35] [27 20] [58 37] [53 18]]","264"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","265","979271.8123650032","786.0529026582707","[[42 1] [54 61] [50 58] [26 54] [27 20] [58 37] [50 35] [46 62] [60 16] [55 11] [40 32] [46 52] [48 62] [50 54] [53 18] [44 17] [38 62] [49 22]]","265"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","266","987129.3200121628","785.7507647159631","[[26 54] [44 17] [53 18] [38 62] [58 37] [48 62] [42 1] [50 35] [46 62] [40 32] [50 58] [49 22] [55 11] [54 61] [50 54] [46 52] [60 16] [27 20]]","266"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","267","994983.8065026047","785.4486490441908","[[54 61] [38 62] [50 35] [27 20] [46 52] [50 54] [26 54] [46 62] [60 16] [58 37] [53 18] [42 1] [44 17] [40 32] [55 11] [49 22] [48 62] [50 58]]","267"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","268","1002835.2720589343","785.1465556329608","[[42 1] [58 37] [26 54] [46 52] [53 18] [44 17] [46 62] [54 61] [27 20] [60 16] [49 22] [50 58] [48 62] [55 11] [38 62] [40 32] [50 35] [50 54]]","268"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","269","1010683.7169036572","784.8444844722812","[[49 22] [44 17] [50 35] [42 1] [58 37] [26 54] [50 58] [54 61] [46 52] [50 54] [55 11] [48 62] [40 32] [38 62] [27 20] [60 16] [46 62] [53 18]]","269"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","270","1018529.1412591789","784.5424355521624","[[46 62] [60 16] [42 1] [40 32] [48 62] [27 20] [44 17] [50 35] [26 54] [46 52] [50 54] [38 62] [53 18] [58 37] [49 22] [54 61] [55 11] [50 58]]","270"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","271","1023277.0099644717","813.5905649087471","[[27 17] [54 61] [55 11] [26 54] [58 37] [44 17] [42 1] [38 62] [40 32] [50 35] [50 58] [48 62] [46 62] [60 16] [49 22] [27 20] [53 18] [50 54] [46 52]]","271"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","272","1031409.7334919274","813.272352745576","[[50 54] [50 58] [38 62] [49 22] [27 20] [46 62] [44 17] [40 32] [58 37] [55 11] [60 16] [48 62] [53 18] [42 1] [46 52] [50 35] [27 17] [26 54] [54 61]]","272"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","273","1039539.2751278343","812.9541635906867","[[49 22] [48 62] [50 54] [40 32] [38 62] [50 58] [55 11] [44 17] [46 52] [58 37] [54 61] [26 54] [27 20] [53 18] [42 1] [50 35] [46 62] [27 17] [60 16]]","273"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","274","1047665.6351021711","812.6359974336799","[[49 22] [54 61] [50 35] [58 37] [42 1] [50 58] [46 52] [27 20] [46 62] [53 18] [48 62] [27 17] [44 17] [26 54] [38 62] [50 54] [55 11] [60 16] [40 32]]","274"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","275","1055788.8136448127","812.3178542641593","[[27 17] [40 32] [55 11] [50 58] [54 61] [46 52] [44 17] [26 54] [50 35] [48 62] [49 22] [58 37] [60 16] [53 18] [42 1] [46 62] [38 62] [50 54] [27 20]]","275"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","276","1063908.81098553","811.9997340717302","[[38 62] [26 54] [50 54] [48 62] [50 35] [54 61] [40 32] [60 16] [50 58] [44 17] [27 20] [49 22] [55 11] [53 18] [58 37] [42 1] [27 17] [46 52] [46 62]]","276"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","277","1072025.62735399","811.6816368460021","[[48 62] [46 62] [50 54] [44 17] [53 18] [38 62] [49 22] [27 17] [54 61] [50 35] [60 16] [40 32] [27 20] [58 37] [50 58] [46 52] [55 11] [42 1] [26 54]]","277"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","278","1080139.2629797559","811.3635625765849","[[60 16] [26 54] [44 17] [48 62] [54 61] [50 58] [53 18] [38 62] [58 37] [40 32] [49 22] [27 20] [46 52] [46 62] [42 1] [55 11] [50 35] [27 17] [50 54]]","278"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","279","1088249.7180922867","811.0455112530918","[[50 54] [50 35] [60 16] [54 61] [58 37] [26 54] [55 11] [27 17] [46 62] [40 32] [38 62] [46 52] [42 1] [50 58] [27 20] [53 18] [49 22] [44 17] [48 62]]","279"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","280","1096356.9929209382","810.7274828651393","[[46 62] [40 32] [42 1] [50 35] [48 62] [26 54] [55 11] [50 54] [58 37] [27 20] [54 61] [27 17] [44 17] [53 18] [46 52] [50 58] [49 22] [38 62] [60 16]]","280"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","281","1104461.0876949616","810.4094774023454","[[40 32] [49 22] [60 16] [54 61] [50 58] [42 1] [27 20] [50 35] [46 62] [55 11] [44 17] [50 54] [48 62] [53 18] [58 37] [38 62] [26 54] [27 17] [46 52]]","281"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","282","1112562.0026435049","810.0914948543308","[[27 20] [49 22] [50 35] [42 1] [38 62] [60 16] [50 54] [54 61] [44 17] [53 18] [50 58] [58 37] [27 17] [55 11] [46 52] [48 62] [40 32] [46 62] [26 54]]","282"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","283","1120659.737995612","809.7735352107186","[[50 58] [26 54] [60 16] [49 22] [46 52] [50 35] [46 62] [38 62] [53 18] [54 61] [50 54] [44 17] [27 17] [40 32] [48 62] [27 20] [42 1] [58 37] [55 11]]","283"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","284","1128754.2939802234","809.4555984611345","[[40 32] [46 52] [27 20] [60 16] [49 22] [58 37] [50 54] [44 17] [54 61] [53 18] [50 35] [50 58] [48 62] [26 54] [46 62] [55 11] [42 1] [27 17] [38 62]]","284"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","285","1136845.6708261755","809.1376845952072","[[44 17] [54 61] [40 32] [53 18] [46 52] [38 62] [26 54] [49 22] [58 37] [27 20] [42 1] [55 11] [50 35] [60 16] [50 54] [50 58] [48 62] [27 17] [46 62]]","285"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","286","1141133.7864155346","837.6852096757666","[[54 61] [27 20] [19 42] [50 54] [38 62] [46 52] [49 22] [55 11] [44 17] [40 32] [27 17] [48 62] [60 16] [58 37] [42 1] [26 54] [50 35] [53 18] [50 58] [46 62]]","286"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","287","1149507.306664786","837.3520249251546","[[54 61] [27 17] [46 62] [26 54] [55 11] [48 62] [50 58] [44 17] [53 18] [38 62] [46 52] [50 54] [60 16] [58 37] [19 42] [27 20] [40 32] [49 22] [50 35] [42 1]]","287"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","288","1157877.4953028904","837.0188638104385","[[42 1] [27 20] [26 54] [58 37] [44 17] [50 54] [38 62] [50 35] [40 32] [46 52] [60 16] [53 18] [54 61] [46 62] [49 22] [48 62] [19 42] [55 11] [27 17] [50 58]]","288"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","289","1166244.3525660988","836.6857263208483","[[46 52] [48 62] [38 62] [53 18] [54 61] [55 11] [49 22] [44 17] [42 1] [26 54] [27 17] [46 62] [50 54] [50 58] [50 35] [40 32] [27 20] [60 16] [19 42] [58 37]]","289"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","290","1174607.878690555","836.3526124456176","[[60 16] [40 32] [58 37] [19 42] [50 35] [50 54] [48 62] [53 18] [26 54] [49 22] [27 17] [46 62] [55 11] [42 1] [27 20] [46 52] [38 62] [50 58] [54 61] [44 17]]","290"
"1","2","0.0088","false","26","80","0.48","15","false","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","291","1182968.0739122948","836.0195221739817","[[50 35] [54 61] [26 54] [46 62] [27 17] [50 54] [19 42] [55 11] [42 1] [50 58] [58 37] [38 62] [48 62] [46 52] [60 16] [53 18] [40 32] [49 22] [27 20] [44 17]]","291"
