"BehaviorSpace results (NetLogo 6.3.0)"
"farming_climate_change.nlogo"
"RCP-experiment-1"
"11/24/2024 16:04:08:734 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","64","0","64"
"[run number]","max-alt-cost-coeff","SLRrate","green-org","starting-temp","look-ahead-blue","dev-discount-red","time-btw-buy-blue","blue-org","run-time","profit-threshold-red","sell-bonus-red","dev-discount-blue","time-btw-buy-red","dev-discount-green","max-base-cost","time-btw-buy-green","look-ahead-green","profit-threshold-blue","profit-threshold-green","look-ahead-red","max-altitude","sell-bonus-blue","sell-bonus-green","red-org","min-base-cost","[step]","sum [money] of farm-orgs with [org-color = red]","sum [money] of farm-orgs with [org-color = blue]","sum [money] of farm-orgs with [org-color = green]","sum [farm-agri-output] of farms with [color = red]","sum [farm-agri-output] of farms with [color = blue]","sum [farm-agri-output] of farms with [color = green]"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","168","395307.9195790048","335918.6757506546","275468.4690246512","552.5905736397779","561.6583682504829","391.868693393117"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","171","359145.88353586313","366767.1493504788","254002.31153161245","467.385898662615","543.8169923823757","412.39629381544296"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","181","479031.9379432694","483359.0046428324","239209.07357379302","602.036373527379","675.2171345724735","355.77725014177724"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","169","400832.3415620235","341533.8360325914","279385.7909572348","552.4421983018667","561.5160281936811","391.7321932583556"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","106","153774.59190998337","134553.67191830615","109367.05690802698","373.6249207750876","406.8468928766304","287.11415454914595"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","172","363817.7366361688","372203.2825118922","258124.31212912296","467.1853100305685","543.6133161413428","412.200059751053"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","170","406355.2798701025","347147.5729939426","283301.7479429355","552.2938308078958","561.3736961351203","391.59569857006807"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","182","485051.47300642804","490110.3149356987","242766.1351497065","601.9535063158663","675.1310292866323","355.7061575913469"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","107","157510.84111773424","138622.14084707244","112238.19845351843","373.6249207750876","406.8468928766304","287.11415454914595"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","173","368487.5839808325","377637.37906539626","262244.35050177306","466.98473446636893","543.4096553504044","412.00383726500786"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","171","411876.7345816573","352759.8867146664","287216.3400361995","552.1454711554834","561.2313720723779","391.4592093263964"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","183","491070.1794217479","496860.7642033848","246322.48581399585","601.8706415319884","675.0449267686095","355.63506642893503"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","108","161247.0903254851","142690.60977583873","115109.33999900988","373.6249207750877","406.8468928766304","287.1141545491459"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","174","373155.4257004709","383069.4391654232","266362.4267652907","466.78417196384413","543.2060100026965","411.807626351761"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","172","417396.7057750798","358370.7772746967","291129.5672914543","551.9971193422476","561.0890560030315","391.32272552548307"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","184","497088.0572135014","503610.3524735647","249878.12558053862","601.7877791753534","674.9588270179886","355.5639766542762"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","175","377821.2619256392","388499.46296633675","270478.5410353483","466.58362251682297","543.0023800913561","411.6114270057675"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","109","164983.33953323597","146759.07870460502","117980.48154450134","373.6249207750876","406.8468928766304","287.1141545491459"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","173","422915.1935287379","363980.2447539433","295041.429763109","551.8487753658078","560.9467479246595","391.1862471654711"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","185","503105.10640595714","510359.07977390825","253433.05446320967","601.7049192455697","674.8727300343545","355.49288826710506"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","176","382485.09278683056","393927.450622432","274592.6934275632","466.3830861191367","542.7987656095221","411.41523922148457"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","110","168719.58874098683","150827.54763337132","120851.62308999279","373.6249207750877","406.8468928766304","287.11415454914595"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","174","428432.1979209757","369588.2892322917","298951.92750555405","551.7004392237828","560.8044478348396","391.04977424450396"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","186","509121.32702337956","517106.94613208115","256987.27247588124","601.6220617422451","674.7866358172913","355.4218012671561"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","111","172455.8379487377","154896.0165621376","123722.76463548424","373.6249207750877","406.8468928766304","287.1141545491459"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","177","387146.91841447674","399353.4022879353","278704.8840574969","466.182562764618","542.5951665503345","411.21906299337076"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","175","433947.7190301136","375194.9107896032","302861.0605731613","551.5521109137925","560.6621557311506","390.9133067607252"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","187","515136.7190900294","523853.951575745","260540.77963242287","601.5392066649879","674.7005443663833","355.3507156541643"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","178","391806.73893894773","404777.31811700464","282815.1130406558","465.98205244710164","542.3915829069352","411.0228983158868"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","176","439461.75693444815","380800.1095057149","306768.82902028406","551.4037904334565","560.5198716111714","390.77684471227946"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","188","521151.2826301635","530600.0961325571","264093.5759467015","601.4563540134061","674.6144556812144","355.2796314278641"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","112","176192.08715648856","158964.4854909039","126593.9061809757","373.6249207750877","406.8468928766304","287.1141545491459"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","179","396464.554490552","410199.19826372934","286923.3804924907","465.7815551604241","542.188014672467","410.8267451834945"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","189","527165.0176680345","537345.3798301709","267645.66143258143","601.3735037871081","674.5283697613693","355.20854858799044"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","177","444974.3117122521","386403.8854604397","310675.2329012572","551.2554777803948","560.3775954724813","390.6403880973111"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","113","179928.33636423943","163032.9544196702","129465.04772646715","373.6249207750876","406.84689287663036","287.11415454914595"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","180","401120.3651995362","415619.0428821301","291029.6865283973","465.58107089842343","541.9844618400748","410.6306035906584"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","178","450485.38344177435","392006.2387335663","314580.2722703968","551.107172952228","560.2353273126595","390.50393691396533"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","114","183664.5855719903","167101.42334843648","132336.1892719586","373.6249207750876","406.8468928766304","287.1141545491459"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","190","533177.9242278916","544089.8026962352","271197.0361039242","601.2906559857022","674.4422866064319","355.137467134278"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","179","455994.97220124013","397607.1694048592","318483.9471820007","550.9588759465769","560.0930671292859","390.3674911603878"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","181","400722.6578027522","413245.86212615913","292951.9445970491","506.7465038571872","575.1491880022994","424.45577001959856"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","191","539190.0023339796","550833.3647583951","274747.6999745888","601.2078106087965","674.3562062159871","355.06638706646174"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","180","461503.07806885074","403206.6775540586","322386.2576903479","550.8105867610623","559.9508149199405","390.23105083472433"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","115","187400.83477974116","171169.89227720277","135207.33081745007","373.6249207750876","406.8468928766304","287.1141545491459"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","182","405787.936625784","418995.1903123681","297194.4295670895","506.52788230317503","574.9328186208986","424.2484970040398"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","192","545201.2520105395","557576.0660442914","278297.6530584316","601.1249676559991","674.2701285896185","354.9953083842765"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","116","191137.08398749202","175238.36120596906","138078.47236294154","373.6249207750876","406.8468928766304","287.11415454914595"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","183","410851.02937468956","424742.35496796685","301434.84192629176","506.3092748905586","574.7164655598735","424.0412359202293"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","181","461348.6177727838","403409.14576088067","319530.38876636577","595.9064951546592","591.1597527529282","433.12198665625436"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","193","551211.6732818087","564317.9065815605","281846.89536930615","601.0421271269186","674.1840537269111","354.9242310874571"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","117","194873.33319524289","179306.83013473536","140949.613908433","373.6249207750876","406.8468928766304","287.1141545491459"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","184","415911.9361908158","430487.35625608626","305673.18179391586","506.09068161262593","574.5001288119439","423.8339867624123"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","182","467306.0817629234","409319.19992158836","323860.11709331395","595.7463990139621","591.0054160707691","432.9728326948213"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","194","557221.2661720203","571058.886397835","285395.4269210635","600.9592890211632","674.0979816274488","354.8531551757386"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","185","420970.6572154425","436230.19433978456","309909.4492891642","505.87210246266704","574.2838083698308","423.6267495248355"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","183","473261.9448761648","415227.7107993706","328188.35394077504","595.5863113241368","590.8510877782239","432.82368474611116"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","195","563230.0307054038","577799.0055207432","288943.2477275521","600.8764533383412","674.0119122908163","354.7820806488561"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","186","426027.19258978224","441970.86938204715","314143.64453118166","505.6535374339737","574.0675042262573","423.41952420174783"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","118","198609.58240299375","183375.29906350165","143820.75545392447","373.6249207750876","406.8468928766305","287.1141545491459"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","184","479216.20719699084","421134.6784780978","332515.09936885576","595.4262320826043","590.696767872718","432.6745428080714"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","119","202345.83161074462","187443.76799226794","146691.89699941594","373.6249207750877","406.84689287663036","287.1141545491459"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","187","431081.54245498066","447709.38154578663","318375.7676390557","505.43498651983987","573.851216373948","423.21231078739976"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","196","564815.579022851","574302.9248112426","286317.28213595087","636.8664591101667","733.4031561590922","394.82332961854286"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","185","485168.8688098587","427040.1030416145","336840.3534376423","595.2661612867872","590.5424563516764","432.5254068786499"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","120","206082.08081849548","191512.23692103423","149563.0385449074","373.6249207750876","406.84689287663036","287.11415454914595"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","188","436133.7069521163","453445.73099384294","322605.81873181614","505.2164497135614","573.634944805629","423.0051092760439"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","186","491119.92979919974","432943.98457373976","341164.1162072002","595.106098934107","590.388153212525","432.37627695579505"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","197","571183.3555371194","581636.0246010496","290264.74004942685","636.7776514268521","733.3099789807025","394.7457913476004"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","189","441183.68622220063","459179.9178889832","326833.7979284355","504.99792700843636","573.4186895140282","422.79791966193466"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","187","497069.3902494196","438846.32315826666","345486.38773757475","594.9460450219864","590.2338584526899","432.22715303745554"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","198","577550.2440001637","588968.1926491642","294211.42259558715","636.6888463044315","733.2168048114579","394.66825461602883"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","190","446231.4804061783","464911.94239390193","331059.7053478288","504.7794183977646","573.2024504918745","422.59074193932815"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","188","503017.2502448981","444747.11887896265","349807.16808879055","594.7859995478482","590.0795720695975","432.07803512158074"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","191","451277.0896449268","470641.80467122095","335283.54110885365","504.5609238748481","572.9862277318992","422.3835761024826"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","199","583916.2444375886","596299.4289856734","298157.3297898225","636.6000437424871","733.1236336509079","394.590719423535"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","189","508963.50986998924","450646.3718195694","354126.45732085174","594.6259625091154","589.9252940606744","431.9289232061202"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","192","456320.5140792567","476369.5048834893","339505.30533031025","504.3424434329908","572.770021226835","422.1764221456576"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","200","590281.3568749946","603629.7336406594","302102.4616475208","636.5112437406024","733.0304654986019","394.51318576982567"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","190","514908.1692090214","456544.08206380287","358444.255493742","594.465933903212","589.7710244233482","431.7798172890243"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","193","461361.7538499117","482095.04319318343","343724.9981309414","504.1239770654987","572.5538309694158","421.9692800631154"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","201","596645.5813379781","610959.1066442003","306046.81818406685","636.4224462983594","732.9373003540893","394.4356536546079"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","191","520851.228346297","462440.2496953533","362760.56266742444","594.3059137275612","589.616763155046","431.63071736824395"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","194","466400.8090975685","487818.4197627072","347942.6196294326","503.9055247656799","572.3376569523774","421.76214984911934"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","121","206129.57768624634","184729.06634980053","146615.0920903989","415.0947624771553","451.91392286995017","318.93380652262533"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","202","603008.9178521315","618287.5480263694","309990.3994148427","636.3336514153417","732.8441382169199","394.3581230775884"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","192","526792.6873660929","468334.8747978853","367075.37890184176","594.1459019795876","589.4625102531954","431.4816234417303"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","195","471437.67996283696","493539.6347543918","352158.16994441196","503.68708652684415","572.1214991684576","421.55503149793515"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","122","210280.5253110179","189248.20557850003","149804.43015562513","415.09476247715537","451.91392286995017","318.9338065226253"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","203","609371.3664430429","625615.0578172358","313933.20535522746","636.2448590911318","732.750979086643","394.2805940384742"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","193","532732.54635266","474227.95745503757","371388.7042569161","593.9858986567159","589.3082657152254","431.3325355074346"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","123","214431.47293578947","193767.34480719952","152993.76822085137","415.09476247715537","451.9139228699501","318.93380652262533"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","204","615732.927136296","632941.6360468639","317875.23602059716","636.1560693253128","732.6578229628084","394.20306653697236"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","194","538670.8053902237","480119.4977504232","375700.5387925492","593.8259037563707","589.1540295385638","431.1834535633095"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","196","472736.11406626","486357.8737471624","351947.72052778356","543.6792259850545","619.8068313522338","448.9976790704867"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","205","622093.5999574708","640267.2827453135","321816.49142632505","636.0672821174676","732.5646698449655","394.12554057278976"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","124","218582.42056056103","198286.48403589902","156183.10628607761","415.0947624771553","451.9139228699501","318.93380652262533"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","195","544607.4645629835","486009.4957676296","380010.8825686223","593.6659172759771","588.9998017206395","431.03437760730736"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","197","478170.549724848","492553.59476959216","356435.4497924846","543.4435658587997","619.572102242974","448.77292647010154"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","125","222733.3681853326","202805.62326459851","159372.44435130386","415.09476247715526","451.9139228699501","318.93380652262533"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","206","628453.3849321426","647591.9979426401","325756.9715877814","635.9784974671791","732.4715197326639","394.0480161456337"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","198","483602.6289336557","498746.968676493","360920.93165727524","543.2079208807672","619.3373906900814","448.5481864790662"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","196","545311.5411417799","477286.0675902184","383048.05364499614","639.1946637116337","637.2564549687653","446.2944211616331"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","207","634812.2820858828","654915.7816688946","329696.6765203335","635.8897153740304","732.3783726254535","393.97049325521107"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","126","226884.31581010416","207324.762493298","162561.7824165301","415.0947624771553","451.91392286995017","318.93380652262533"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","199","489032.35184409306","504937.9956433498","365404.16624818766","542.9722910437365","619.1026966856793","448.3234590912423"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","197","551701.7595646337","483656.976925256","387509.4016636965","639.0218422853835","637.0909335037617","446.13480187003995"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","200","494459.718607498","511126.6758455687","369885.15369119257","542.7366763404893","618.8680202218927","448.0987443004933"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","208","641170.2914442589","662238.6339541234","333635.6062393458","635.8009358376044","732.2852285228836","393.89297190122926"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","198","558090.2498636774","490026.2311361921","391969.153551708","638.8490299043663","636.9254210936084","445.97518880114916"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","201","499884.7293751361","517313.0094584772","374363.8941121994","542.5010767638092","618.6333612908484","447.874042100685"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","127","231035.26343487573","211843.9017219975","165751.12048175634","415.0947624771553","451.91392286995017","318.93380652262533"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","209","647527.4130328337","669560.5548283684","337573.7607601798","635.7121588574842","732.1920874245039","393.81545208339537"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","199","564477.0121293354","496393.83031354746","396427.3093712362","638.6762265657986","636.759917735538","445.8155819528202"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","202","505307.3842982009","523496.99665732397","378840.3876370563","542.2654923064825","618.3987198846747","447.6493524856849"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","128","235186.2110596473","216363.040950697","168940.45854698258","415.09476247715537","451.91392286995017","318.93380652262533"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","210","653883.6468771662","676881.544321667","341511.14009819395","635.623384433253","732.0989493298642","393.7379338014167"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","200","570862.0464520045","502759.77454781526","400883.8691844653","638.5034322668987","636.5944234267836","445.65598132291274"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","203","510727.6835278139","529678.637617279","383314.6343915499","542.0299229612974","618.1640959955022","447.4246754493629"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","129","239337.15868441886","220882.1801793965","172129.79661220883","415.09476247715526","451.91392286995017","318.93380652262533"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","201","577245.3529220533","509124.06392946106","405338.8330535582","638.3306470048846","636.4289381645779","445.4963869092872"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","204","516145.6272150243","535857.9325134336","387786.6345014058","541.7943687210441","617.9294896154628","447.200010985591"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","211","656157.9647528112","668648.6210473855","340096.50776874396","680.1471577729751","784.4692865419491","422.9448012965689"
